Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,Latitudes,Longitudes
1007682,Bonyhad,"Bonyhad,Tolna County,Hungary",20432,HU,City,Active,46.29921,18.53024
1007683,Paks,"Paks,Tolna County,Hungary",20432,HU,City,Active,46.62648,18.85962
1007684,Szekszard,"Szekszard,Tolna County,Hungary",20432,HU,City,Active,46.35014,18.70905
1007685,Koszeg,"Koszeg,Vas County,Hungary",20433,HU,City,Active,47.38922,16.541
1007686,Sarvar,"Sarvar,Vas County,Hungary",20433,HU,City,Active,47.25395,16.93525
1007687,Szentgotthard,"Szentgotthard,Vas County,Hungary",20433,HU,City,Active,46.95261,16.27358
1007688,Szombathely,"Szombathely,Vas County,Hungary",20433,HU,City,Active,47.23088,16.62155
1007689,Papa,"Papa,Veszprem,Hungary",20434,HU,City,Active,47.33004,17.4674
1007690,Tapolca,"Tapolca,Veszprem,Hungary",20434,HU,City,Active,46.88152,17.44117
1007691,Veszprem,"Veszprem,Veszprem,Hungary",20434,HU,City,Active,47.09327,17.91149
1007692,Keszthely,"Keszthely,Zala County,Hungary",20435,HU,City,Active,46.76812,17.24317
1007693,Letenye,"Letenye,Zala County,Hungary",20435,HU,City,Active,46.43301,16.72583
1007694,Nagykanizsa,"Nagykanizsa,Zala County,Hungary",20435,HU,City,Active,46.45347,16.99104
1007695,Zalaegerszeg,"Zalaegerszeg,Zala County,Hungary",20435,HU,City,Active,46.84,16.84389
1007696,Lhokseumawe,"Lhokseumawe,Aceh,Indonesia",21291,ID,City,Active,5.1801,97.1507
1007697,Denpasar,"Denpasar,Bali,Indonesia",20436,ID,City,Active,-8.65,115.21667
1007699,Jambi,"Jambi,Jambi,Indonesia",20437,ID,City,Active,2.9677,99.1865
1007700,Bandung,"Bandung,West Java,Indonesia",20438,ID,City,Active,0.5373,103.29169
1007701,Bekasi,"Bekasi,West Java,Indonesia",20438,ID,City,Active,-6.2349,106.9896
1007702,Bogor,"Bogor,West Java,Indonesia",20438,ID,City,Active,-6.59444,106.78917
1007704,Cilegon,"Cilegon,Banten,Indonesia",9056637,ID,City,Active,-6.0144,106.0542
1007705,Cirebon,"Cirebon,West Java,Indonesia",20438,ID,City,Active,-6.7063,108.557
1007706,Depok,"Depok,West Java,Indonesia",20438,ID,City,Active,-6.4,106.81861
1007710,Tangerang,"Tangerang,Banten,Indonesia",9056637,ID,City,Active,-6.17806,106.63
1007714,Malang,"Malang,East Java,Indonesia",20439,ID,City,Active,-7.9797,112.6304
1007715,Surabaya,"Surabaya,East Java,Indonesia",20439,ID,City,Active,-6.97611,108.31667
1007718,Salatiga,"Salatiga,Central Java,Indonesia",20441,ID,City,Active,-7.33194,110.49278
1007719,Semarang,"Semarang,Central Java,Indonesia",20441,ID,City,Active,-7.01139,110.41111
1007720,Tegal,"Tegal,Central Java,Indonesia",20441,ID,City,Active,-6.8694,109.1402
1007721,Balikpapan,"Balikpapan,East Kalimantan,Indonesia",20442,ID,City,Active,-1.26753,116.82887
1007723,Banjarmasin,"Banjarmasin,South Kalimantan,Indonesia",20443,ID,City,Active,-4.75779,104.55555
1007726,Dumai,"Dumai,Riau,Indonesia",20446,ID,City,Active,1.66711,101.44316
1007727,Pekanbaru,"Pekanbaru,Riau,Indonesia",20446,ID,City,Active,1.01278,100.50368
1007736,Palembang,"Palembang,South Sumatra,Indonesia",20449,ID,City,Active,-7.0103,108.611
1007737,Medan,"Medan,North Sumatra,Indonesia",20450,ID,City,Active,-0.43998,100.75542
1007738,Yogyakarta,"Yogyakarta,Special Region of Yogyakarta,Indonesia",20451,ID,City,Active,-5.35069,105.02588
1007740,Hyderabad,"Hyderabad,Telangana,India",9061642,IN,City,Active,17.38405,78.45636
1007741,Nellore,"Nellore,Andhra Pradesh,India",20453,IN,City,Active,14.45363,79.98674
1007742,Vijayawada,"Vijayawada,Andhra Pradesh,India",20453,IN,City,Active,16.51363,80.62974
1007743,Visakhapatnam,"Visakhapatnam,Andhra Pradesh,India",20453,IN,City,Active,17.68009,83.20161
1007744,Warangal,"Warangal,Telangana,India",9061642,IN,City,Active,18,79.58333
1007745,Guwahati,"Guwahati,Assam,India",20454,IN,City,Active,26.1844,91.7458
1007746,Silchar,"Silchar,Assam,India",20454,IN,City,Active,24.82733,92.79787
1007747,Dhanbad,"Dhanbad,Jharkhand,India",21336,IN,City,Active,23.80199,86.44324
1007748,Jamshedpur,"Jamshedpur,Jharkhand,India",21336,IN,City,Active,22.80278,86.18545
1007749,Patna,"Patna,Bihar,India",20455,IN,City,Active,27.82742,81.76565
1007751,New Delhi,"New Delhi,Delhi,India",20456,IN,City,Active,28.63576,77.22445
1007753,Ahmedabad,"Ahmedabad,Gujarat,India",20457,IN,City,Active,23.02579,72.58727
1007754,Anand,"Anand,Gujarat,India",20457,IN,City,Active,22.55251,72.9552
1007755,Bharuch,"Bharuch,Gujarat,India",20457,IN,City,Active,21.69482,72.9805
1007756,Gandhinagar,"Gandhinagar,Gujarat,India",20457,IN,City,Active,32.7,74.86667
1007758,Jamnagar,"Jamnagar,Gujarat,India",20457,IN,City,Active,22.47292,70.06673
1007759,Rajkot,"Rajkot,Gujarat,India",20457,IN,City,Active,22.29161,70.79322
1007760,Surat,"Surat,Gujarat,India",20457,IN,City,Active,21.19594,72.83023
1007761,Vadodara,"Vadodara,Gujarat,India",20457,IN,City,Active,22.2994,73.20812
1007762,Valsad,"Valsad,Gujarat,India",20457,IN,City,Active,20.61728,72.92843
1007764,Faridabad,"Faridabad,Haryana,India",20458,IN,City,Active,28.41124,77.31316
1007765,Gurgaon,"Gurgaon,Haryana,India",20458,IN,City,Active,28.4601,77.02635
1007766,Panipat,"Panipat,Haryana,India",20458,IN,City,Active,29.38747,76.96825
1007767,Srinagar,"Srinagar,Jammu and Kashmir,India",20459,IN,City,Active,30.22243,78.78341
1007768,Bengaluru,"Bengaluru,Karnataka,India",20460,IN,City,Active,12.97194,77.59369
1007769,Belagavi,"Belagavi,Karnataka,India",20460,IN,City,Active,15.85212,74.50447
1007771,Dharwad,"Dharwad,Karnataka,India",20460,IN,City,Active,15.46005,75.00778
1007772,Mangaluru,"Mangaluru,Karnataka,India",20460,IN,City,Active,12.91723,74.85603
1007773,Mysuru,"Mysuru,Karnataka,India",20460,IN,City,Active,12.29791,76.63925
1007774,Shivamogga,"Shivamogga,Karnataka,India",20460,IN,City,Active,13.93157,75.56791
1007776,Kochi,"Kochi,Kerala,India",20461,IN,City,Active,9.93988,76.26022
1007777,Kottayam,"Kottayam,Kerala,India",20461,IN,City,Active,9.58692,76.52132
1007778,Kozhikode,"Kozhikode,Kerala,India",20461,IN,City,Active,11.5,76
1007779,Thiruvananthapuram,"Thiruvananthapuram,Kerala,India",20461,IN,City,Active,8.4855,76.94924
1007780,Aurangabad,"Aurangabad,Maharashtra,India",20462,IN,City,Active,24.75204,84.3742
1007783,Kolhapur,"Kolhapur,Maharashtra,India",20462,IN,City,Active,16.69563,74.23167
1007785,Mumbai,"Mumbai,Maharashtra,India",20462,IN,City,Active,19.07283,72.88261
1007786,Nagpur,"Nagpur,Maharashtra,India",20462,IN,City,Active,29.65644,75.42146
1007787,Nanded,"Nanded,Maharashtra,India",20462,IN,City,Active,19.16023,77.31497
1007788,Pune,"Pune,Maharashtra,India",20462,IN,City,Active,18.51957,73.85535
1007790,Solapur,"Solapur,Maharashtra,India",20462,IN,City,Active,17.67152,75.91044
1007791,Shillong,"Shillong,Meghalaya,India",20463,IN,City,Active,25.56892,91.88313
1007792,Bhopal,"Bhopal,Madhya Pradesh,India",20464,IN,City,Active,24.40875,78.14331
1007793,Bilaspur,"Bilaspur,Chhattisgarh,India",21334,IN,City,Active,22.08005,82.15543
1007795,Gwalior,"Gwalior,Madhya Pradesh,India",20464,IN,City,Active,26.22983,78.17337
1007796,Indore,"Indore,Madhya Pradesh,India",20464,IN,City,Active,22.71792,75.8333
1007797,Jabalpur,"Jabalpur,Madhya Pradesh,India",20464,IN,City,Active,23.16697,79.95006
1007799,Bhubaneshwar,"Bhubaneshwar,Odisha,India",20465,IN,City,Active,20.27241,85.83385
1007800,Amritsar,"Amritsar,Punjab,India",20466,IN,City,Active,31.63661,74.87476
1007801,Chandigarh,"Chandigarh,Chandigarh,India",21342,IN,City,Active,28.09989,76.97681
1007802,Ludhiana,"Ludhiana,Punjab,India",20466,IN,City,Active,30.91204,75.85379
1007803,Sangrur,"Sangrur,Punjab,India",20466,IN,City,Active,30.24506,75.84488
1007804,Puducherry,"Puducherry,Puducherry,India",20467,IN,City,Active,11.93381,79.82979
1007805,Jaipur,"Jaipur,Rajasthan,India",20468,IN,City,Active,29.39274,76.58324
1007806,Kota,"Kota,Rajasthan,India",20468,IN,City,Active,25.18254,75.83906
1007808,Udaipur,"Udaipur,Rajasthan,India",20468,IN,City,Active,23.53333,91.48333
1007809,Chennai,"Chennai,Tamil Nadu,India",20469,IN,City,Active,13.08784,80.27847
1007810,Coimbatore,"Coimbatore,Tamil Nadu,India",20469,IN,City,Active,11.00555,76.96612
1007811,Erode,"Erode,Tamil Nadu,India",20469,IN,City,Active,11.3428,77.72741
1007812,Madurai,"Madurai,Tamil Nadu,India",20469,IN,City,Active,9.91735,78.11962
1007814,Sivakasi,"Sivakasi,Tamil Nadu,India",20469,IN,City,Active,9.44999,77.79797
1007815,Thanjavur,"Thanjavur,Tamil Nadu,India",20469,IN,City,Active,10.78523,79.13909
1007816,Vellore,"Vellore,Tamil Nadu,India",20469,IN,City,Active,12.9184,79.13255
1007817,Agartala,"Agartala,Tripura,India",20470,IN,City,Active,23.83605,91.27939
1007818,Allahabad,"Allahabad,Uttar Pradesh,India",20471,IN,City,Active,25.44478,81.84322
1007819,Dehradun,"Dehradun,Uttarakhand,India",21341,IN,City,Active,30.32295,78.03168
1007820,Ghaziabad,"Ghaziabad,Uttar Pradesh,India",20471,IN,City,Active,28.66535,77.43915
1007821,Haldwani,"Haldwani,Uttarakhand,India",21341,IN,City,Active,29.22254,79.5286
1007822,Haridwar,"Haridwar,Uttarakhand,India",21341,IN,City,Active,29.94791,78.16025
1007823,Kanpur,"Kanpur,Uttar Pradesh,India",20471,IN,City,Active,26.4478,80.34627
1007824,Lucknow,"Lucknow,Uttar Pradesh,India",20471,IN,City,Active,26.83928,80.92313
1007825,Mathura,"Mathura,Uttar Pradesh,India",20471,IN,City,Active,27.5035,77.67215
1007826,Noida,"Noida,Uttar Pradesh,India",20471,IN,City,Active,28.58,77.33
1007827,Varanasi,"Varanasi,Uttar Pradesh,India",20471,IN,City,Active,25.31668,83.01042
1007828,Kolkata,"Kolkata,West Bengal,India",20472,IN,City,Active,22.56263,88.36304
1007829,Kharagpur,"Kharagpur,West Bengal,India",20472,IN,City,Active,25.12446,86.55578
1007835,Cork,"Cork,Cork City,Ireland",9047191,IE,City,Active,51.89797,-8.47061
1007840,Mallow,"Mallow,Cork,Ireland",20474,IE,City,Active,52.13333,-8.63333
1007842,Shannon,"Shannon,Clare,Ireland",20475,IE,City,Active,52.70389,-8.86417
1007843,Cavan,"Cavan,Cavan,Ireland",20476,IE,City,Active,53.91667,-7.25
1007846,Carlow,"Carlow,Carlow,Ireland",20477,IE,City,Active,52.84083,-6.92611
1007848,Bray,"Bray,Wicklow,Ireland",20496,IE,City,Active,53.20278,-6.09833
1007850,Dublin,"Dublin,Dublin City,Ireland",20478,IE,City,Active,53.33306,-6.24889
1007851,Dun Laoghaire,"Dun Laoghaire,Dun Laoghaire-Rathdown,Ireland",9047192,IE,Neighborhood,Active,"",""
1007854,Malahide,"Malahide,Fingal,Ireland",9047193,IE,City,Active,53.45083,-6.15444
1007858,Swords,"Swords,Fingal,Ireland",9047193,IE,City,Active,53.45972,-6.21806
1007861,Letterkenny,"Letterkenny,County Donegal,Ireland",20479,IE,City,Active,54.95,-7.73333
1007864,Galway,"Galway,Galway City,Ireland",9047194,IE,City,Active,53.27194,-9.04889
1007867,Athy,"Athy,Kildare,Ireland",20481,IE,City,Active,52.99139,-6.98028
1007868,Kildare,"Kildare,Kildare,Ireland",20481,IE,City,Active,53.15611,-6.91444
1007870,Maynooth,"Maynooth,Kildare,Ireland",20481,IE,City,Active,53.385,-6.59361
1007871,Naas,"Naas,Kildare,Ireland",20481,IE,City,Active,53.21583,-6.66694
1007872,Kilkenny,"Kilkenny,Kilkenny,Ireland",20482,IE,City,Active,53.85102,-9.26191
1007874,Killarney,"Killarney,Kerry,Ireland",20483,IE,City,Active,52.05,-9.51667
1007876,Tralee,"Tralee,Kerry,Ireland",20483,IE,City,Active,52.27042,-9.70264
1007877,Drogheda,"Drogheda,Louth,Ireland",20484,IE,City,Active,53.71889,-6.34778
1007878,Dundalk,"Dundalk,Louth,Ireland",20484,IE,City,Active,54,-6.41667
1007880,Limerick,"Limerick,Limerick City,Ireland",9047195,IE,City,Active,52.73278,-6.29306
1007882,Portlaoise,"Portlaoise,Laois,Ireland",20486,IE,City,Active,53.03441,-7.29979
1007883,Navan,"Navan,Meath,Ireland",20487,IE,City,Active,53.65278,-6.68139
1007887,Monaghan,"Monaghan,Monaghan,Ireland",20488,IE,City,Active,54.25,-6.96667
1007888,Ballina,"Ballina,Mayo,Ireland",20489,IE,City,Active,52.80778,-8.43556
1007890,Castlebar,"Castlebar,Mayo,Ireland",20489,IE,City,Active,53.85,-9.3
1007891,Westport,"Westport,Mayo,Ireland",20489,IE,City,Active,53.8,-9.51667
1007893,Tullamore,"Tullamore,Offaly,Ireland",20490,IE,City,Active,52.49167,-9.48778
1007895,Sligo,"Sligo,Sligo,Ireland",20492,IE,City,Active,54.26969,-8.46943
1007897,Clonmel,"Clonmel,South Tipperary,Ireland",20493,IE,City,Active,52.355,-7.70389
1007900,Dungarvan,"Dungarvan,Waterford,Ireland",20494,IE,City,Active,52.08806,-7.62528
1007901,Waterford,"Waterford,Waterford City,Ireland",9047198,IE,City,Active,52.25833,-7.11194
1007902,Athlone,"Athlone,Westmeath,Ireland",20495,IE,City,Active,53.42278,-7.93722
1007903,Mullingar,"Mullingar,Westmeath,Ireland",20495,IE,City,Active,53.53333,-7.35
1007906,Wicklow,"Wicklow,Wicklow,Ireland",20496,IE,City,Active,53,-6.41667
1007908,New Ross,"New Ross,Wexford,Ireland",20497,IE,City,Active,52.39667,-6.93667
1007909,Wexford,"Wexford,Wexford,Ireland",20497,IE,City,Active,52.33417,-6.4575
1007965,Ashdod,"Ashdod,South District,Israel",20514,IL,City,Active,31.79213,34.64966
1007966,Ashqelon,"Ashqelon,South District,Israel",20514,IL,City,Active,31.66926,34.57149
1007967,Be'er Sheva,"Be'er Sheva,South District,Israel",20514,IL,City,Active,31.25181,34.7913
1007968,Dimona,"Dimona,South District,Israel",20514,IL,City,Active,31.07127,35.0337
1007969,Eilat,"Eilat,South District,Israel",20514,IL,City,Active,29.55805,34.94821
1007972,Hadera,"Hadera,Haifa District,Israel",20515,IL,City,Active,32.44192,34.9039
1007973,Haifa,"Haifa,Haifa District,Israel",20515,IL,City,Active,32.81841,34.9885
1007976,Umm al-Fahm,"Umm al-Fahm,Haifa District,Israel",20515,IL,City,Active,32.51725,35.15349
1007977,Bet Shemesh,"Bet Shemesh,Jerusalem District,Israel",20516,IL,City,Active,31.73072,34.99293
1007978,Jerusalem,"Jerusalem,Jerusalem District,Israel",20516,IL,City,Active,31.76904,35.21633
1007981,Hod Hasharon,"Hod Hasharon,Center District,Israel",20517,IL,City,Active,32.15934,34.8932
1007982,Kefar Sava,"Kefar Sava,Center District,Israel",20517,IL,City,Active,32.175,34.90694
1007983,Lod,"Lod,Center District,Israel",20517,IL,City,Active,31.9467,34.8903
1007985,Ness Ziyyona,"Ness Ziyyona,Center District,Israel",20517,IL,City,Active,"",""
1007986,Netanya,"Netanya,Center District,Israel",20517,IL,City,Active,32.33291,34.85992
1007988,Petah Tikva,"Petah Tikva,Center District,Israel",20517,IL,City,Active,32.08707,34.88747
1007990,Ra'anana,"Ra'anana,Center District,Israel",20517,IL,City,Active,32.1836,34.87386
1007991,Ramla,"Ramla,Center District,Israel",20517,IL,City,Active,31.92923,34.86563
1007992,Rehovot,"Rehovot,Center District,Israel",20517,IL,City,Active,31.89421,34.81199
1007993,Rishon LeTsiyon,"Rishon LeTsiyon,Center District,Israel",20517,IL,City,Active,31.97102,34.78939
1007994,Rosh Haayin,"Rosh Haayin,Center District,Israel",20517,IL,City,Active,"",""
1007995,Yavne,"Yavne,Center District,Israel",20517,IL,City,Active,31.88078,34.73843
1007998,Bat Yam,"Bat Yam,Center District,Israel",20517,IL,City,Active,32.02379,34.75185
1007999,Bene Beraq,"Bene Beraq,Tel Aviv District,Israel",20518,IL,City,Active,32.08074,34.8338
1008001,Herzliya,"Herzliya,Tel Aviv District,Israel",20518,IL,City,Active,32.16627,34.82536
1008002,Holon,"Holon,Center District,Israel",20517,IL,City,Active,32.01034,34.77918
1008003,Or Yehuda,"Or Yehuda,Tel Aviv District,Israel",20518,IL,City,Active,32.02923,34.85788
1008004,Ramat Gan,"Ramat Gan,Tel Aviv District,Israel",20518,IL,City,Active,32.08227,34.81065
1008005,Ramat Hasharon,"Ramat Hasharon,Tel Aviv District,Israel",20518,IL,City,Active,32.14613,34.8394
1008006,Tel Aviv-Yafo,"Tel Aviv-Yafo,Tel Aviv District,Israel",20518,IL,City,Active,32.08088,34.78057
1008007,Acre,"Acre,North District,Israel",20519,IL,City,Active,32.92814,35.07647
1008008,Afula,"Afula,North District,Israel",20519,IL,City,Active,32.60907,35.2892
1008012,Karmiel,"Karmiel,North District,Israel",20519,IL,City,Active,32.91708,35.30501
1008014,Migdal HaEmek,"Migdal HaEmek,North District,Israel",20519,IL,City,Active,32.67597,35.23986
1008015,Nahariyya,"Nahariyya,North District,Israel",20519,IL,City,Active,33.01135,35.09467
1008016,Nazareth,"Nazareth,North District,Israel",20519,IL,City,Active,32.69925,35.30483
1008017,Nazareth Iliit,"Nazareth Iliit,North District,Israel",20519,IL,City,Active,"",""
1008018,Qiryat Shemona,"Qiryat Shemona,North District,Israel",20519,IL,City,Active,33.20733,35.57212
1008019,Tiberias,"Tiberias,North District,Israel",20519,IL,City,Active,32.79221,35.53124
1008020,Yokne'am Illit,"Yokne'am Illit,North District,Israel",20519,IL,City,Active,32.65385,35.10382
1008021,Agrigento,"Agrigento,Sicily,Italy",9053438,IT,City,Active,37.31065,13.57661
1008022,Canicatti,"Canicatti,Sicily,Italy",9053438,IT,City,Active,37.35842,13.84786
1008023,Porto Empedocle,"Porto Empedocle,Sicily,Italy",9053438,IT,City,Active,37.28942,13.52494
1008024,Sciacca,"Sciacca,Sicily,Italy",9053438,IT,City,Active,37.50693,13.08399
1008025,Acqui Terme,"Acqui Terme,Piedmont,Italy",9053436,IT,City,Active,44.67552,8.46934
1008026,Alessandria,"Alessandria,Piedmont,Italy",9053436,IT,City,Active,44.65171,7.94861
1008027,Casale Monferrato,"Casale Monferrato,Piedmont,Italy",9053436,IT,City,Active,45.13338,8.4525
1008028,Novi Ligure,"Novi Ligure,Piedmont,Italy",9053436,IT,City,Active,44.76246,8.787
1008029,Ovada,"Ovada,Piedmont,Italy",9053436,IT,City,Active,44.63727,8.64196
1008030,Spinetta Marengo,"Spinetta Marengo,Piedmont,Italy",9053436,IT,City,Active,44.88554,8.6775
1008031,Tortona,"Tortona,Piedmont,Italy",9053436,IT,City,Active,44.89784,8.86374
1008032,Valenza,"Valenza,Piedmont,Italy",9053436,IT,City,Active,44.22509,10.01715
1008033,Ancona,"Ancona,Marche,Italy",9053434,IT,City,Active,43.5942,13.50337
1008034,Camerano,"Camerano,Marche,Italy",9053434,IT,City,Active,44.04125,12.40816
1008035,Castelfidardo,"Castelfidardo,Marche,Italy",9053434,IT,City,Active,43.46316,13.54518
1008036,Castelplanio,"Castelplanio,Marche,Italy",9053434,IT,City,Active,43.4942,13.0818
1008037,Chiaravalle,"Chiaravalle,Marche,Italy",9053434,IT,City,Active,45.41731,9.23985
1008038,Fabriano,"Fabriano,Marche,Italy",9053434,IT,City,Active,43.33941,12.90327
1008039,Falconara Marittima,"Falconara Marittima,Marche,Italy",9053434,IT,City,Active,38.61667,13.4
1008040,Jesi,"Jesi,Marche,Italy",9053434,IT,City,Active,43.52142,13.24368
1008041,Maiolati Spontini,"Maiolati Spontini,Marche,Italy",9053434,IT,City,Active,43.4764,13.11991
1008042,Monte San Vito,"Monte San Vito,Marche,Italy",9053434,IT,City,Active,42.67758,12.84688
1008043,Numana,"Numana,Marche,Italy",9053434,IT,City,Active,43.51136,13.62118
1008044,Osimo,"Osimo,Marche,Italy",9053434,IT,City,Active,43.48539,13.48222
1008045,Polverigi,"Polverigi,Marche,Italy",9053434,IT,City,Active,43.52876,13.38294
1008046,Senigallia,"Senigallia,Marche,Italy",9053434,IT,City,Active,43.71626,13.20882
1008047,Aosta,"Aosta,Aosta,Italy",9053424,IT,City,Active,45.73764,7.31722
1008048,Pila,"Pila,Aosta,Italy",9053424,IT,City,Active,43.05329,12.32857
1008049,Pont-saint-martin,"Pont-saint-martin,Aosta,Italy",9053424,IT,City,Active,45.59536,7.79451
1008050,Saint-Vincent,"Saint-Vincent,Aosta,Italy",9053424,IT,City,Active,45.75082,7.64815
1008051,Altidona,"Altidona,Marche,Italy",9053434,IT,City,Active,43.10787,13.79617
1008052,Ascoli Piceno,"Ascoli Piceno,Marche,Italy",9053434,IT,City,Active,42.85351,13.57395
1008053,Fermo,"Fermo,Marche,Italy",9053434,IT,City,Active,43.16296,13.72274
1008054,Grottammare,"Grottammare,Marche,Italy",9053434,IT,City,Active,42.98182,13.86765
1008055,Monte Giberto,"Monte Giberto,Marche,Italy",9053434,IT,City,Active,43.09092,13.63133
1008056,Monte San Pietrangeli,"Monte San Pietrangeli,Marche,Italy",9053434,IT,City,Active,43.18959,13.57718
1008057,Montegranaro,"Montegranaro,Marche,Italy",9053434,IT,City,Active,43.23099,13.63047
1008058,Monteprandone,"Monteprandone,Marche,Italy",9053434,IT,City,Active,42.9205,13.8391
1008059,Porto San Giorgio,"Porto San Giorgio,Marche,Italy",9053434,IT,City,Active,43.17784,13.79411
1008060,San Benedetto del Tronto,"San Benedetto del Tronto,Marche,Italy",9053434,IT,City,Active,42.9568,13.87676
1008061,Sant'Elpidio a Mare,"Sant'Elpidio a Mare,Marche,Italy",9053434,IT,City,Active,43.23024,13.68819
1008062,Avezzano,"Avezzano,Abruzzo,Italy",9053423,IT,City,Active,42.02896,13.42641
1008063,Carsoli,"Carsoli,Abruzzo,Italy",9053423,IT,City,Active,42.09882,13.08856
1008064,L'Aquila,"L'Aquila,Abruzzo,Italy",9053423,IT,City,Active,42.35055,13.39954
1008065,Montereale,"Montereale,Abruzzo,Italy",9053423,IT,City,Active,44.095,12.26056
1008066,Arezzo,"Arezzo,Tuscany,Italy",9053440,IT,City,Active,44.61197,9.06425
1008067,Badia Al Pino,"Badia Al Pino,Tuscany,Italy",9053440,IT,City,Active,43.40424,11.77228
1008068,Bibbiena,"Bibbiena,Tuscany,Italy",9053440,IT,City,Active,43.69655,11.81354
1008069,Cavriglia,"Cavriglia,Tuscany,Italy",9053440,IT,City,Active,43.52024,11.48693
1008070,Civitella In Val di Chiana,"Civitella In Val di Chiana,Tuscany,Italy",9053440,IT,City,Active,43.41731,11.7229
1008071,Montevarchi,"Montevarchi,Tuscany,Italy",9053440,IT,City,Active,43.5252,11.57238
1008072,Sansepolcro,"Sansepolcro,Tuscany,Italy",9053440,IT,City,Active,43.57258,12.13858
1008073,Asti,"Asti,Piedmont,Italy",9053436,IT,City,Active,44.88852,11.9972
1008074,Villafranca d'Asti,"Villafranca d'Asti,Piedmont,Italy",9053436,IT,City,Active,44.91539,8.02658
1008075,Villanova d'Asti,"Villanova d'Asti,Piedmont,Italy",9053436,IT,City,Active,44.94299,7.93671
1008076,Atripalda,"Atripalda,Campania,Italy",9053428,IT,City,Active,40.91867,14.82721
1008077,Avellino,"Avellino,Campania,Italy",9053428,IT,City,Active,40.92033,14.79652
1008078,Altamura,"Altamura,Apulia,Italy",9053425,IT,City,Active,40.82664,16.54952
1008079,Andria,"Andria,Apulia,Italy",9053425,IT,City,Active,41.23117,16.29797
1008080,Bari,"Bari,Bari,Bari,Apulia,Italy",9053425,IT,City,Active,45.61379,9.91243
1008081,Barletta,"Barletta,Apulia,Italy",9053425,IT,City,Active,41.31429,16.28165
1008082,Bisceglie,"Bisceglie,Apulia,Italy",9053425,IT,City,Active,40.87613,14.77798
1008083,Bitonto,"Bitonto,Apulia,Italy",9053425,IT,City,Active,41.11006,16.69086
1008084,Carbonara di Bari,"Carbonara di Bari,Apulia,Italy",9053425,IT,City,Active,41.06667,16.86667
1008085,Casamassima,"Casamassima,Apulia,Italy",9053425,IT,City,Active,40.95653,16.92075
1008086,Castellana Grotte,"Castellana Grotte,Apulia,Italy",9053425,IT,City,Active,40.88643,17.1655
1008087,Corato,"Corato,Apulia,Italy",9053425,IT,City,Active,41.15171,16.41143
1008088,Molfetta,"Molfetta,Apulia,Italy",9053425,IT,City,Active,41.20036,16.59905
1008089,Monopoli,"Monopoli,Apulia,Italy",9053425,IT,City,Active,40.94918,17.29717
1008090,Noci,"Noci,Apulia,Italy",9053425,IT,City,Active,41.6384,13.41725
1008091,Putignano,"Putignano,Apulia,Italy",9053425,IT,City,Active,42.68271,13.66386
1008092,Rutigliano,"Rutigliano,Apulia,Italy",9053425,IT,City,Active,41.00997,17.00558
1008093,Sannicandro di Bari,"Sannicandro di Bari,Apulia,Italy",9053425,IT,City,Active,41.00047,16.79714
1008094,Santeramo In Colle,"Santeramo In Colle,Apulia,Italy",9053425,IT,City,Active,40.79236,16.75873
1008095,Terlizzi,"Terlizzi,Apulia,Italy",9053425,IT,City,Active,41.12905,16.54536
1008096,Trani,"Trani,Apulia,Italy",9053425,IT,City,Active,41.27733,16.41011
1008097,Albino,"Albino,Lombardy,Italy",9053433,IT,City,Active,45.76444,9.79904
1008098,Alzano Lombardo,"Alzano Lombardo,Lombardy,Italy",9053433,IT,City,Active,45.73681,9.72638
1008099,Bergamo,"Bergamo,Lombardy,Italy",9053433,IT,City,Active,45.69601,9.66721
1008100,Bolgare,"Bolgare,Lombardy,Italy",9053433,IT,City,Active,45.63508,9.81286
1008101,Brembate di Sopra,"Brembate di Sopra,Lombardy,Italy",9053433,IT,City,Active,45.71668,9.57945
1008102,Calusco d'Adda,"Calusco d'Adda,Lombardy,Italy",9053433,IT,City,Active,45.68841,9.47109
1008103,Capriate San Gervasio,"Capriate San Gervasio,Lombardy,Italy",9053433,IT,City,Active,45.61258,9.52875
1008104,Caravaggio,"Caravaggio,Lombardy,Italy",9053433,IT,City,Active,45.49627,9.64165
1008105,Carvico,"Carvico,Lombardy,Italy",9053433,IT,City,Active,45.70193,9.4858
1008106,Ciserano,"Ciserano,Lombardy,Italy",9053433,IT,City,Active,45.58792,9.60115
1008107,Curno,"Curno,Lombardy,Italy",9053433,IT,City,Active,45.68876,9.60872
1008108,Dalmine,"Dalmine,Lombardy,Italy",9053433,IT,City,Active,45.64933,9.60617
1008109,Fara Gera d'Adda,"Fara Gera d'Adda,Lombardy,Italy",9053433,IT,City,Active,45.55568,9.53785
1008110,Gorle,"Gorle,Lombardy,Italy",9053433,IT,City,Active,45.70127,9.71382
1008111,Grassobbio,"Grassobbio,Lombardy,Italy",9053433,IT,City,Active,45.65688,9.72565
1008112,Grumello del Monte,"Grumello del Monte,Lombardy,Italy",9053433,IT,City,Active,45.63718,9.87676
1008113,Lallio,"Lallio,Lombardy,Italy",9053433,IT,City,Active,45.66638,9.63005
1008114,Nembro,"Nembro,Lombardy,Italy",9053433,IT,City,Active,45.74411,9.76127
1008115,Osio Sotto,"Osio Sotto,Lombardy,Italy",9053433,IT,City,Active,45.61608,9.58905
